
==> ./c1_exps/experiment_results/CRAUNet_epoch_100_20250614_001316/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
3,N/A,55483,125.15703582763672,287.3416748046875,126.0,298.0,10.69160813745628,10.69160813745628,338.9200134277344,217.23118591308594,316.0,215.0,23.028356565466787,23.028356565466787,522.8897094726562,272.6502380371094,459.0,274.0,63.90396571306736,63.90396571306736
4,N/A,55489,109.52867889404297,278.0607604980469,137.0,271.0,28.364199655858076,28.364199655858076,311.08294677734375,232.5613250732422,312.0,224.0,8.61030043743594,8.61030043743594,478.8227844238281,278.5351257324219,463.0,271.0,17.525370944044074,17.525370944044074
5,N/A,55496,76.55327606201172,297.8134460449219,129.0,315.0,55.19090947500652,55.19090947500652,310.73779296875,226.7607879638672,327.0,216.0,19.500100900522177,19.500100900522177,480.8995666503906,271.4543151855469,481.0,315.0,43.54580063355601,43.54580063355601
6,N/A,55563,100.7191390991211,292.8622741699219,90.0,294.0,10.779348917756282,10.779348917756282,289.6774597167969,229.9454345703125,327.0,231.0,37.337435924776784,37.337435924776784,469.8838195800781,281.6258544921875,508.0,280.0,38.15084026117645,38.15084026117645
7,N/A,55572,109.4251708984375,269.671875,145.0,294.0,43.09786690337473,43.09786690337473,274.698974609375,242.6374969482422,311.0,215.0,45.62450747103904,45.62450747103904,454.4839172363281,281.1260986328125,498.0,280.0,43.530650778796804,43.530650778796804
8,N/A,554602,82.21147918701172,268.0511169433594,139.0,282.0,58.4765545723672,58.4765545723672,314.6992492675781,235.16513061523438,317.0,235.0,2.306669038424775,2.306669038424775,453.4917907714844,274.6153564453125,430.0,282.0,24.625133381993813,24.625133381993813
9,N/A,554682,63.060508728027344,304.48419189453125,75.0,281.0,26.344994226089298,26.344994226089298,251.50802612304688,229.82765197753906,258.0,225.0,8.09023784788053,8.09023784788053,456.9367370605469,277.6055603027344,483.0,281.0,26.283376798072265,26.283376798072265
10,N/A,554732,48.052974700927734,315.1966247558594,93.0,316.0,44.95420441981306,44.95420441981306,230.31698608398438,260.9449768066406,295.0,254.0,65.05478454429195,65.05478454429195,445.18609619140625,291.6176452636719,467.0,300.0,23.36900233848727,23.36900233848727
11,N/A,554782,69.56310272216797,306.0323791503906,82.0,274.0,34.362039053783256,34.362039053783256,262.6661071777344,230.50462341308594,270.0,245.0,16.245058520206555,16.245058520206555,472.94183349609375,289.0339050292969,429.0,289.0,43.941846576463284,43.941846576463284
12,N/A,554922,78.82071685791016,288.7428894042969,55.0,274.0,28.013913321991524,28.013913321991524,235.04742431640625,228.41954040527344,223.0,214.0,18.78998611385463,18.78998611385463,427.28045654296875,282.4443054199219,390.0,274.0,38.22484446112376,38.22484446112376
13,N/A,554972,63.14823913574219,265.3914794921875,40.0,270.0,23.60253029563641,23.60253029563641,192.4376678466797,219.76145935058594,221.0,238.0,33.88880616157678,33.88880616157678,416.60748291015625,256.34234619140625,391.0,292.0,43.90001658459214,43.90001658459214
14,N/A,555022,43.90172576904297,272.93963623046875,22.0,233.0,45.55063263978375,45.55063263978375,247.17111206054688,208.4642333984375,238.0,171.0,38.57043013189907,38.57043013189907,455.3072204589844,261.8405456542969,454.0,248.0,13.90214117814459,13.90214117814459
15,N/A,555632,34.299888610839844,283.1875305175781,28.0,250.0,33.78018321981349,33.78018321981349,201.9296417236328,209.38023376464844,207.0,200.0,10.662894472429887,10.662894472429887,423.4910583496094,291.23883056640625,415.0,265.0,27.578511587630068,27.578511587630068
16,N/A,555652,52.32636260986328,292.1352233886719,63.0,266.0,28.230771096658092,28.230771096658092,232.22247314453125,224.63584899902344,243.0,232.0,13.053191375504085,13.053191375504085,443.2851257324219,272.7247619628906,410.0,279.0,33.87149550057566,33.87149550057566
17,N/A,555712,62.23638153076172,285.19482421875,63.0,283.0,2.323868868454794,2.323868868454794,199.74880981445312,205.37405395507812,231.0,201.0,31.555811445994475,31.555811445994475,426.56005859375,276.5794677734375,415.0,273.0,12.101551315100508,12.101551315100508

==> ./experiment_results/CRAUNet_baseline_20250620_012808/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist,cmb3_pred_x,cmb3_pred_y,cmb3_orig_x,cmb3_orig_y,cmb3_pixel_dist,cmb3_mm_dist,cmb1_pred_x,cmb1_pred_y,cmb1_orig_x,cmb1_orig_y,cmb1_pixel_dist,cmb1_mm_dist
1,N/A,55457,161.12161254882812,363.9291076660156,155.0,375.0,12.650644144415887,12.650644144415887,268.1755676269531,309.32244873046875,314.0,338.0,54.058121953398825,54.058121953398825,435.70013427734375,354.427490234375,463.0,366.0,29.651402171744724,29.651402171744724,154.1863555908203,417.949951171875,435.0,421.0,280.8302079268168,280.8302079268168,415.0553894042969,399.37579345703125,127.0,449.0,292.29859602789804,292.29859602789804
2,N/A,55466,123.39110565185547,392.1265869140625,121.0,403.0,11.133215994301558,11.133215994301558,236.60903930664062,341.80804443359375,271.0,350.0,35.3531655359766,35.3531655359766,392.8170166015625,405.8215026855469,413.0,403.0,20.379246705071118,20.379246705071118,90.66409301757812,423.9810791015625,404.0,430.0,313.3937108706532,313.3937108706532,382.07843017578125,431.6922607421875,94.0,430.0,288.0834005612993,288.0834005612993
3,N/A,55474,131.06036376953125,371.3157043457031,134.0,378.0,7.302141436697636,7.302141436697636,244.83363342285156,336.14093017578125,290.0,348.0,46.69730406433595,46.69730406433595,385.13427734375,369.4167785644531,417.0,387.0,36.39497158202654,36.39497158202654,120.26309204101562,428.6282653808594,407.0,407.0,287.5514497429355,287.5514497429355,376.8443603515625,408.1999206542969,114.0,417.0,262.9916332606661,262.9916332606661
4,N/A,55483,127.47116088867188,390.8013916015625,150.0,394.0,22.754772848584157,22.754772848584157,266.7582092285156,321.32720947265625,300.0,328.0,33.9049080092684,33.9049080092684,413.49005126953125,363.1914367675781,413.0,375.0,11.818727336768326,11.818727336768326,132.96131896972656,428.97064208984375,422.0,404.0,290.1153082794826,290.1153082794826,418.1488037109375,397.32879638671875,94.0,413.0,324.5274003376615,324.5274003376615
5,N/A,55494,95.1239242553711,403.2089538574219,97.0,395.0,8.420604707078132,8.420604707078132,236.1568603515625,316.31707763671875,256.0,309.0,21.149227320381282,21.149227320381282,421.9466247558594,379.88250732421875,427.0,382.0,5.479085378973443,5.479085378973443,90.94355773925781,446.3253173828125,427.0,419.0,337.1655459192398,337.1655459192398,412.0959167480469,425.384521484375,73.0,444.0,339.606502875849,339.606502875849
6,N/A,55502,115.96046447753906,333.17645263671875,134.0,348.0,23.348712990175123,23.348712990175123,219.69915771484375,296.9737548828125,287.0,284.0,68.53992769219104,68.53992769219104,437.33709716796875,336.1509094238281,491.0,336.0,53.66311502339598,53.66311502339598,109.45535278320312,443.2679443359375,427.0,425.0,318.06967910553954,318.06967910553954,415.77752685546875,411.8765869140625,83.0,412.0,332.7775497398104,332.7775497398104
7,N/A,55504,158.1205596923828,433.5655517578125,125.0,410.0,40.648575669841534,40.648575669841534,269.03839111328125,381.9220886230469,289.0,369.0,23.77911276158567,23.77911276158567,412.4849853515625,431.71295166015625,391.0,390.0,46.92094342358631,46.92094342358631,122.03813171386719,479.6180725097656,391.0,431.0,273.3206972889757,273.3206972889757,413.6352233886719,454.51715087890625,64.0,451.0,349.652913307399,349.652913307399
8,N/A,55565,143.91500854492188,387.7948913574219,116.0,382.0,28.510146753522402,28.510146753522402,263.0850830078125,329.63861083984375,308.0,338.0,45.68656911065518,45.68656911065518,429.0638122558594,388.2279052734375,451.0,382.0,22.803138749766358,22.803138749766358,125.19490051269531,436.0431823730469,440.0,443.0,314.8819587952071,314.8819587952071,410.4460144042969,417.77520751953125,110.0,437.0,301.06045940532283,301.06045940532283
9,N/A,55570,146.32704162597656,344.0162658691406,201.0,412.0,87.24058965724082,87.24058965724082,276.9729919433594,304.9049987792969,325.0,335.0,56.67717884075341,56.67717884075341,464.3776550292969,329.81793212890625,444.0,371.0,45.9479220273605,45.9479220273605,161.02037048339844,427.41619873046875,450.0,418.0,289.1329989366208,289.1329989366208,448.8237609863281,378.20556640625,165.0,454.0,293.7698477792125,293.7698477792125
10,N/A,554682,89.3154296875,408.17803955078125,116.0,403.0,27.182317530928287,27.182317530928287,240.83128356933594,320.6798095703125,255.0,361.0,42.737223606346184,42.737223606346184,404.8942565917969,399.9706115722656,425.0,403.0,20.33268580986276,20.33268580986276,127.90969848632812,464.93701171875,425.0,446.0,297.6932274444962,297.6932274444962,418.6323547363281,455.1593933105469,127.0,446.0,291.7761553226597,291.7761553226597
11,N/A,554712,152.28573608398438,386.8380432128906,149.0,377.0,10.372230033715038,10.372230033715038,247.5702667236328,338.9221496582031,261.0,347.0,15.671930385846922,15.671930385846922,383.0338439941406,381.3703308105469,381.0,377.0,4.820405873587534,4.820405873587534,99.18148803710938,426.3556823730469,404.0,407.0,305.4324273475185,305.4324273475185,417.2693176269531,426.06903076171875,81.0,415.0,336.4514488292487,336.4514488292487
12,N/A,554812,83.77030944824219,375.9683532714844,89.0,390.0,14.974537494727782,14.974537494727782,204.8137664794922,316.8977355957031,223.0,359.0,45.86218221619819,45.86218221619819,385.1232604980469,389.6176452636719,358.0,390.0,27.12595537836967,27.12595537836967,124.57916259765625,422.8905029296875,430.0,421.0,305.42668829176677,305.42668829176677,412.5980529785156,438.7386474609375,130.0,411.0,283.95614469528584,283.95614469528584
13,N/A,554902,140.34649658203125,399.73504638671875,110.0,415.0,33.96952551359619,33.96952551359619,220.00148010253906,331.6344909667969,251.0,359.0,41.349477874328755,41.349477874328755,403.8372497558594,404.9577941894531,391.0,396.0,15.653659573240748,15.653659573240748,139.5886688232422,433.1119689941406,429.0,434.0,289.4126935926798,289.4126935926798,409.6177978515625,431.1850891113281,110.0,434.0,299.63102061156974,299.63102061156974
14,N/A,554962,67.69598388671875,416.7298889160156,100.0,427.0,33.89726594763231,33.89726594763231,182.0613250732422,325.6777038574219,227.0,349.0,50.63016888708674,50.63016888708674,362.2228698730469,393.07232666015625,375.0,417.0,27.12542360479118,27.12542360479118,107.26139068603516,432.9937744140625,375.0,437.0,267.76858060799685,267.76858060799685,368.7671203613281,432.1215515136719,120.0,456.0,249.91050493122881,249.91050493122881
15,N/A,554992,130.69973754882812,418.1252746582031,126.0,387.0,31.47809167621898,31.47809167621898,265.4786682128906,355.11920166015625,264.0,360.0,5.099867852997238,5.099867852997238,417.757568359375,412.2900085449219,412.0,415.0,6.363461880098959,6.363461880098959,142.75730895996094,456.5908203125,458.0,443.0,315.5355204266743,315.5355204266743,433.38201904296875,446.39971923828125,126.0,415.0,308.9816305206102,308.9816305206102
16,N/A,555602,77.43246459960938,376.3440856933594,92.0,373.0,14.94643759449605,14.94643759449605,203.50975036621094,320.7930603027344,205.0,319.0,2.3315036393388544,2.3315036393388544,386.0321350097656,378.97991943359375,368.0,382.0,18.28329236319323,18.28329236319323,109.03179168701172,405.45306396484375,399.0,409.0,289.98990083704996,289.98990083704996,411.0437316894531,401.4439697265625,96.0,396.0,315.09076419850817,315.09076419850817
17,N/A,555612,118.04156494140625,239.6937713623047,61.0,201.0,68.92712146320181,68.92712146320181,217.20681762695312,168.15557861328125,246.0,174.0,29.38034398221152,29.38034398221152,424.3336181640625,236.08633422851562,403.0,229.0,22.47975526486553,22.47975526486553,112.536865234375,303.869384765625,403.0,297.0,290.54435307699896,290.54435307699896,413.7951354980469,296.871337890625,115.0,290.0,298.8741345143526,298.8741345143526
18,N/A,555632,98.06103515625,397.6525573730469,73.0,365.0,41.161207296469286,41.161207296469286,178.90292358398438,345.8930969238281,215.0,325.0,41.70755836598623,41.70755836598623,336.1470947265625,395.56512451171875,379.0,376.0,47.10802041620158,47.10802041620158,107.20508575439453,440.5989990234375,407.0,444.0,299.8142048255428,299.8142048255428,364.4961853027344,427.71466064453125,79.0,416.0,285.73642591806487,285.73642591806487
19,N/A,555652,86.28099060058594,391.5329895019531,100.0,380.0,17.922641148931493,17.922641148931493,197.9866485595703,330.32489013671875,243.0,353.0,50.40200804741323,50.40200804741323,370.94439697265625,395.19500732421875,374.0,390.0,6.027006799348973,6.027006799348973,116.44480895996094,444.46240234375,395.0,432.0,278.8338321070995,278.8338321070995,400.19781494140625,448.08660888671875,74.0,443.0,326.2374718859168,326.2374718859168
20,N/A,555722,91.72986602783203,388.3243103027344,86.0,391.0,6.323818470904825,6.323818470904825,175.32362365722656,311.9677429199219,212.0,363.0,62.84463258166074,62.84463258166074,372.4801025390625,357.1422424316406,337.0,403.0,57.98078651916349,57.98078651916349,97.43889617919922,417.671630859375,366.0,426.0,268.690208638107,268.690208638107,357.0984191894531,434.28076171875,80.0,426.0,277.22212201037746,277.22212201037746

==> ./experiment_results/CRAUNet_baseline_20250620_011545/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist,cmb3_pred_x,cmb3_pred_y,cmb3_orig_x,cmb3_orig_y,cmb3_pixel_dist,cmb3_mm_dist,cmb1_pred_x,cmb1_pred_y,cmb1_orig_x,cmb1_orig_y,cmb1_pixel_dist,cmb1_mm_dist
1,N/A,55457,138.2745819091797,363.4007873535156,155.0,375.0,20.35390243494113,20.35390243494113,317.66986083984375,326.11077880859375,314.0,338.0,12.442727157741672,12.442727157741672,443.91888427734375,356.0808410644531,463.0,366.0,21.505317742596574,21.505317742596574,127.62152099609375,423.3175354003906,435.0,421.0,307.38721561751214,307.38721561751214,409.46307373046875,416.4278564453125,127.0,449.0,284.3348950744727,284.3348950744727
2,N/A,55466,128.1873016357422,399.9939270019531,121.0,403.0,7.79062126359181,7.79062126359181,273.2244567871094,339.8547058105469,271.0,350.0,10.386298772337925,10.386298772337925,413.1422119140625,397.20391845703125,413.0,403.0,5.797825927125126,5.797825927125126,72.09014129638672,458.01593017578125,404.0,430.0,333.0901479303565,333.0901479303565,389.418701171875,427.9602355957031,94.0,430.0,295.4257430233571,295.4257430233571
3,N/A,55474,131.52102661132812,344.374755859375,134.0,378.0,33.71649970827902,33.71649970827902,267.8797607421875,331.6708068847656,290.0,348.0,27.49450004305383,27.49450004305383,398.11114501953125,372.5185852050781,417.0,387.0,23.801265028055994,23.801265028055994,87.64138793945312,437.3940734863281,407.0,407.0,320.80168765193736,320.80168765193736,392.7120361328125,420.6639404296875,114.0,417.0,278.736118120294,278.736118120294
4,N/A,55483,125.38941955566406,380.9709167480469,150.0,394.0,27.84668167292929,27.84668167292929,306.91302490234375,334.2908935546875,300.0,328.0,9.34693826965994,9.34693826965994,437.8117980957031,370.72210693359375,413.0,375.0,25.17788104327971,25.17788104327971,105.55219268798828,439.25689697265625,422.0,404.0,318.4058158022881,318.4058158022881,421.58233642578125,423.9059753417969,94.0,413.0,327.76382874919193,327.76382874919193
5,N/A,55494,98.57466125488281,383.1400451660156,97.0,395.0,11.964033046250686,11.964033046250686,251.96420288085938,309.9633483886719,256.0,309.0,4.1491804618286325,4.1491804618286325,432.5942687988281,374.9267272949219,427.0,382.0,9.018150040554055,9.018150040554055,65.20611572265625,471.6965637207031,427.0,419.0,365.6114638909154,365.6114638909154,422.311279296875,427.2937316894531,73.0,444.0,349.71055066280655,349.71055066280655
6,N/A,55502,92.59329986572266,326.9144287109375,134.0,348.0,46.46629028226915,46.46629028226915,255.21737670898438,287.8778076171875,287.0,284.0,32.01831562050893,32.01831562050893,436.45458984375,309.4931335449219,491.0,336.0,60.64499763691055,60.64499763691055,72.05191040039062,452.7355041503906,427.0,425.0,356.0300612320379,356.0300612320379,426.50738525390625,405.50738525390625,83.0,412.0,343.56873805719977,343.56873805719977
7,N/A,55504,157.55943298339844,426.0705871582031,125.0,410.0,36.309509054926885,36.309509054926885,267.8343200683594,366.6488342285156,289.0,369.0,21.295867849271943,21.295867849271943,419.5580749511719,398.4897155761719,391.0,390.0,29.793269633946622,29.793269633946622,88.06040954589844,468.05340576171875,391.0,431.0,305.1972318731632,305.1972318731632,408.9017333984375,440.16552734375,64.0,451.0,345.07186425292036,345.07186425292036
8,N/A,55565,150.73854064941406,377.0997314453125,116.0,382.0,35.08245770123656,35.08245770123656,300.116455078125,333.29052734375,308.0,338.0,9.183104771001338,9.183104771001338,424.6153564453125,381.5246276855469,451.0,382.0,26.388925600434384,26.388925600434384,112.67210388183594,448.08978271484375,440.0,443.0,327.36746549592846,327.36746549592846,425.0263671875,433.23590087890625,110.0,437.0,315.0488540933723,315.0488540933723
9,N/A,55570,151.56546020507812,343.0572814941406,201.0,412.0,84.83438076460439,84.83438076460439,327.24017333984375,278.2291564941406,325.0,335.0,56.815024852228326,56.815024852228326,477.2942810058594,336.2312316894531,444.0,371.0,48.13913582034493,48.13913582034493,105.64849853515625,441.916015625,450.0,418.0,345.1810139107705,345.1810139107705,467.2032470703125,392.5749816894531,165.0,454.0,308.38261204920644,308.38261204920644
10,N/A,554682,117.04429626464844,398.34503173828125,116.0,403.0,4.770669157043649,4.770669157043649,250.26223754882812,356.718505859375,255.0,361.0,6.385732935218974,6.385732935218974,396.70965576171875,398.86651611328125,425.0,403.0,28.590719930813506,28.590719930813506,105.1552734375,473.50189208984375,425.0,446.0,321.024926101326,321.024926101326,433.31396484375,455.85113525390625,127.0,446.0,306.4723314168652,306.4723314168652
11,N/A,554712,149.86831665039062,375.0393371582031,149.0,377.0,2.1443349982100726,2.1443349982100726,269.5616760253906,358.4499206542969,261.0,347.0,14.29695699627871,14.29695699627871,399.7858581542969,377.7925109863281,381.0,377.0,18.802567384716724,18.802567384716724,96.29061889648438,426.8351745605469,404.0,407.0,308.3480134019935,308.3480134019935,428.3736877441406,418.51068115234375,81.0,415.0,347.39142738288336,347.39142738288336
12,N/A,554812,98.48519897460938,384.6726379394531,89.0,390.0,10.878868788255744,10.878868788255744,218.04034423828125,318.0862121582031,223.0,359.0,41.213301503741675,41.213301503741675,370.3668212890625,368.2615966796875,358.0,390.0,25.009926983343693,25.009926983343693,108.52594757080078,453.01422119140625,430.0,421.0,323.06419910560163,323.06419910560163,419.24444580078125,436.92254638671875,130.0,411.0,290.4037324790655,290.4037324790655
13,N/A,554902,138.6618194580078,397.5724792480469,110.0,415.0,33.54427483495793,33.54427483495793,243.72669982910156,339.0804443359375,251.0,359.0,21.20588581572757,21.20588581572757,394.96832275390625,372.7879333496094,391.0,396.0,23.548834868446182,23.548834868446182,126.17396545410156,458.501220703125,429.0,434.0,303.8155970564002,303.8155970564002,418.1320495605469,429.22833251953125,110.0,434.0,308.16899386039387,308.16899386039387
14,N/A,554962,92.98481750488281,380.8612060546875,100.0,427.0,46.669059259511585,46.669059259511585,210.14756774902344,344.5458679199219,227.0,349.0,17.431114862811732,17.431114862811732,360.03546142578125,373.4580078125,375.0,417.0,46.041747342988536,46.041747342988536,86.45272064208984,452.77105712890625,375.0,437.0,288.9779553319164,288.9779553319164,380.5501403808594,430.033447265625,120.0,456.0,261.84086295571325,261.84086295571325
15,N/A,554992,152.19158935546875,407.6821594238281,126.0,387.0,33.37290924384847,33.37290924384847,271.2749938964844,374.0099792480469,264.0,360.0,15.786229908518024,15.786229908518024,429.6257629394531,415.2924499511719,412.0,415.0,17.62818896460268,17.62818896460268,93.54702758789062,481.75067138671875,458.0,443.0,366.50727637107457,366.50727637107457,443.1800537109375,468.33197021484375,126.0,415.0,321.6325318108698,321.6325318108698
16,N/A,555602,93.77281188964844,366.0190124511719,92.0,373.0,7.202572398315215,7.202572398315215,208.7622833251953,324.0152282714844,205.0,319.0,6.269552650240594,6.269552650240594,392.8074951171875,370.16064453125,368.0,382.0,27.487854625355943,27.487854625355943,87.96309661865234,411.5358581542969,399.0,409.0,311.0472405304964,311.0472405304964,433.4362487792969,417.8018798828125,96.0,396.0,338.13982900076724,338.13982900076724
17,N/A,555612,105.62230682373047,217.62005615234375,61.0,201.0,47.61697735869216,47.61697735869216,253.02218627929688,167.5607452392578,246.0,174.0,9.527596864628888,9.527596864628888,403.5409240722656,242.8734588623047,403.0,229.0,13.884000131662953,13.884000131662953,78.81736755371094,312.674072265625,403.0,297.0,324.56132813567575,324.56132813567575,408.87396240234375,310.6084899902344,115.0,290.0,294.5956816345612,294.5956816345612
18,N/A,555632,94.82159423828125,393.57733154296875,73.0,365.0,35.95616571906613,35.95616571906613,197.49856567382812,323.5125427246094,215.0,325.0,17.564530526587372,17.564530526587372,392.5209045410156,400.18389892578125,379.0,376.0,27.7069635084695,27.7069635084695,88.57606506347656,463.4383239746094,407.0,444.0,319.01669357480523,319.01669357480523,419.9111022949219,451.5660400390625,79.0,416.0,342.7613205599472,342.7613205599472
19,N/A,555652,97.30581665039062,397.24298095703125,100.0,380.0,17.45219230371516,17.45219230371516,207.03005981445312,336.2843933105469,243.0,353.0,39.66419170925219,39.66419170925219,380.8747253417969,391.6492614746094,374.0,390.0,7.0697886769531415,7.0697886769531415,88.98696899414062,458.696044921875,395.0,432.0,307.1752821433779,307.1752821433779,411.3338623046875,435.7762451171875,74.0,443.0,337.4111991206054,337.4111991206054
20,N/A,555722,81.90666198730469,364.8739013671875,86.0,391.0,26.44481888494651,26.44481888494651,186.82742309570312,316.50897216796875,212.0,363.0,52.868462214078484,52.868462214078484,370.91693115234375,352.2064514160156,337.0,403.0,61.076532289795296,61.076532289795296,87.6424789428711,432.5843200683594,366.0,426.0,278.4353835270089,278.4353835270089,397.4009704589844,414.8055419921875,80.0,426.0,317.5983185383603,317.5983185383603

==> ./experiment_results/UNet_baseline_20250620_005217/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist,cmb3_pred_x,cmb3_pred_y,cmb3_orig_x,cmb3_orig_y,cmb3_pixel_dist,cmb3_mm_dist,cmb1_pred_x,cmb1_pred_y,cmb1_orig_x,cmb1_orig_y,cmb1_pixel_dist,cmb1_mm_dist
1,N/A,55457,125.10140991210938,362.7112121582031,155.0,375.0,32.32553164086256,32.32553164086256,282.2306823730469,328.31622314453125,314.0,338.0,33.21242352898606,33.21242352898606,438.6551818847656,363.5541687011719,463.0,366.0,24.467371330123942,24.467371330123942,129.32546997070312,415.0177917480469,435.0,421.0,305.733061876208,305.733061876208,421.2196960449219,410.75921630859375,127.0,449.0,296.6944338508883,296.6944338508883
2,N/A,55466,120.15199279785156,374.0645751953125,121.0,403.0,28.947848362920176,28.947848362920176,268.56854248046875,336.2992858886719,271.0,350.0,13.914796183546157,13.914796183546157,404.19903564453125,393.3017578125,413.0,403.0,13.096292418605971,13.096292418605971,95.90498352050781,434.77862548828125,404.0,430.0,308.132073048321,308.132073048321,395.8114929199219,416.97613525390625,94.0,430.0,302.09236718506577,302.09236718506577
3,N/A,55474,107.58848571777344,363.4999694824219,134.0,378.0,30.130034379186405,30.130034379186405,266.22406005859375,337.79595947265625,290.0,348.0,25.873108881250253,25.873108881250253,402.2643127441406,399.7300720214844,417.0,387.0,19.472935386702122,19.472935386702122,115.87432861328125,416.0644836425781,407.0,407.0,291.2667530015644,291.2667530015644,396.1418762207031,414.1851806640625,114.0,417.0,282.15591704806144,282.15591704806144
4,N/A,55483,121.72422790527344,369.7706604003906,150.0,394.0,37.236812229111614,37.236812229111614,293.765380859375,344.5352478027344,300.0,328.0,17.671584414717305,17.671584414717305,397.25927734375,370.5489196777344,413.0,375.0,16.35794809186783,16.35794809186783,124.75714111328125,406.3017883300781,422.0,404.0,297.2517710437842,297.2517710437842,407.8495178222656,403.8162841796875,94.0,413.0,313.98385384209945,313.98385384209945
5,N/A,55494,82.86336517333984,381.29150390625,97.0,395.0,19.69180817941054,19.69180817941054,265.0564270019531,323.9349060058594,256.0,309.0,17.46626140436356,17.46626140436356,412.2197570800781,387.254150390625,427.0,382.0,15.686353212241702,15.686353212241702,68.38907623291016,436.5425109863281,427.0,419.0,359.0397392166931,359.0397392166931,409.8955078125,408.8054504394531,73.0,444.0,338.72885838530505,338.72885838530505
6,N/A,55502,80.93525695800781,325.9326477050781,134.0,348.0,57.47029660112128,57.47029660112128,252.92745971679688,279.4677429199219,287.0,284.0,34.3726541830918,34.3726541830918,431.3623352050781,317.9761047363281,491.0,336.0,62.301780573810866,62.301780573810866,64.34257507324219,404.7768249511719,427.0,425.0,363.22084833274994,363.22084833274994,396.5906982421875,394.6701965332031,83.0,412.0,314.069177271856,314.069177271856
7,N/A,55504,127.95835876464844,415.9849853515625,125.0,410.0,6.676221703837428,6.676221703837428,284.07037353515625,406.7380676269531,289.0,369.0,38.05867792369272,38.05867792369272,414.1072082519531,431.4463195800781,391.0,390.0,47.45250762534155,47.45250762534155,91.06282043457031,485.2738952636719,391.0,431.0,304.80808288619386,304.80808288619386,405.9084777832031,452.2369689941406,64.0,451.0,341.9107153517122,341.9107153517122
8,N/A,55565,131.828857421875,359.5569152832031,116.0,382.0,27.46351723445795,27.46351723445795,284.0443420410156,328.72900390625,308.0,338.0,25.687057379508833,25.687057379508833,392.86676025390625,369.397216796875,451.0,382.0,59.4836423552037,59.4836423552037,129.47482299804688,413.1716613769531,440.0,443.0,311.9545084417045,311.9545084417045,413.4712829589844,398.44573974609375,110.0,437.0,305.9105270573373,305.9105270573373
9,N/A,55570,125.501708984375,358.82281494140625,201.0,412.0,92.34611500781139,92.34611500781139,347.0838623046875,344.8177185058594,325.0,335.0,24.167841669306988,24.167841669306988,467.2651672363281,378.9427185058594,444.0,371.0,24.583628369254946,24.583628369254946,143.0282745361328,429.5123596191406,450.0,418.0,307.1875236044984,307.1875236044984,467.85247802734375,406.69354248046875,165.0,454.0,306.52491639400205,306.52491639400205
10,N/A,554682,94.19949340820312,388.57806396484375,116.0,403.0,26.139134007482294,26.139134007482294,262.0614929199219,343.4792175292969,255.0,361.0,18.890275292959725,18.890275292959725,383.3876037597656,388.54443359375,425.0,403.0,44.051730056602494,44.051730056602494,114.58082580566406,440.8962097167969,425.0,446.0,310.4611286179775,310.4611286179775,415.8472595214844,432.5736389160156,127.0,446.0,289.15913699039373,289.15913699039373
11,N/A,554712,133.453369140625,360.4732971191406,149.0,377.0,22.68985762824167,22.68985762824167,267.39117431640625,348.9936218261719,261.0,347.0,6.694896349345505,6.694896349345505,375.6451110839844,370.92120361328125,381.0,377.0,8.10102467679564,8.10102467679564,95.53524017333984,407.3808898925781,404.0,407.0,308.46499498651286,308.46499498651286,403.8725891113281,383.9849548339844,81.0,415.0,324.35881647660284,324.35881647660284
